idtaxon,nombre_comun,idioma,espreferente
9294,Cua de borrega,Catalán,0.0
9294,Patilobo,Gallego,0.0
9294,Gamó femella,Catalán,0.0
9294,Floritones,Castellano,0.0
9294,Gordilobo,Castellano,0.0
9294,Engordolobo,Castellano,0.0
9294,Engordalobo,Castellano,0.0
9294,Goldolobu,Castellano,0.0
9294,Gordillogo,Castellano,0.0
9294,Torpes,Catalán,0.0
9294,Trepó,Mallorquín,0.0
9294,ostaza,Euskera,0.0
9294,Gordolobo,Valenciano,0.0
9294,Sabane blanco,Gallego,0.0
9294,Santjoans,Catalán,0.0
9294,Torpa,Catalán,0.0
9294,Cásamo,Gallego,0.0
9294,Gamó,Valenciano,0.0
9294,Morga,Gallego,0.0
9294,Guardalobo,Valenciano,0.0
9294,Cásimo,Gallego,0.0
9294,Gordilobo,Castellano,1.0
9312,Berro macho,Castellano,0.0
9312,Astillejo,Castellano,0.0
9312,Mouron Aquatique,Francés,0.0
9312,Blue Water-speedwell,Inglés,0.0
9312,Frailucos,Castellano,0.0
9312,Véronique Mouron d'Eau,Francés,0.0
9312,Rabaza,Gallego,0.0
9312,Berraza,Gallego,0.0
9312,herba de folls,Catalán,0.0
9312,herba de locos,Catalán,0.0
9312,Frailes,Castellano,0.0
9312,Frailuco,Castellano,0.0
9312,Berro,Castellano,0.0
9312,igeberatxa,Euskera,0.0
9312,Arrabaza,Castellano,0.0
9312,Fraile,Castellano,0.0
9312,Berula,Latín,0.0
9312,anagálide acuática,Castellano,1.0
9319,Berro macho,Castellano,0.0
9319,Griéixem,Catalán,0.0
9319,Berroa,Euskera,0.0
9319,Verónica,Castellano,0.0
9319,Berraña,Castellano,0.0
9319,Astillejo,Castellano,0.0
9319,Brooklime,Inglés,0.0
9319,Véronique des ruisseaux,Francés,0.0
9319,Berra,Castellano,0.0
9319,Triaca,Gallego,0.0
9319,Berraca,Castellano,0.0
9319,Berro,Castellano,0.0
9319,Frailes,Castellano,0.0
9319,glinxot,Catalán,0.0
9319,Berro silvestre,Castellano,0.0
9319,Fraile,Castellano,0.0
9319,Berraza,Gallego,0.0
9319,Berroak,Euskera,0.0
9319,becabunga,Castellano,1.0
9326,Tinya,Catalán,0.0
9326,Herba de sínia,Catalán,0.0
9326,gallinita blanca,Castellano,1.0
9333,Uteruelo,Castellano,0.0
9333,Borrissol,Valenciano,0.0
9333,Yerba gallinera,Castellano,0.0
9333,Hierba gallinera,Castellano,0.0
9333,te de Europa,Castellano,1.0
9336,amenta brava,Gallego,0.0
9336,Beltrónica,Castellano,0.0
9336,verónica menor de prados,Castellano,0.0
9336,Herba das feridas,Gallego,0.0
9336,Verónica,Castellano,1.0
9340,Betrónica,Altoaragonés,0.0
9340,Verónica das boticas,Gallego,0.0
9340,Herba da triaga,Gallego,0.0
9340,Té de ribera,Castellano,0.0
9340,herba dels leprosos,Catalán,0.0
9340,te del país,Catalán,0.0
9340,Paulina,Castellano,0.0
9340,Verónica macho,Castellano,0.0
9340,Betónica,Altoaragonés,0.0
9340,Herba de santa catalina,Gallego,0.0
9340,herba da triaca,Gallego,0.0
9340,Triaca,Gallego,0.0
9340,Verónica,Castellano,0.0
9340,Herba de santa caterina,Catalán,0.0
9340,basadute,Euskera,0.0
9340,te de Europa,Castellano,1.0
9346,Gallineja,Castellano,0.0
9346,Blauets,Catalán,0.0
9346,Borrissol pelut,Catalán,0.0
9346,Pamplina,Gallego,0.0
9346,Moruxa,Gallego,0.0
9346,Yerba gallinera,Castellano,0.0
9346,Piojuelo,Castellano,0.0
9346,Gallinera,Castellano,0.0
9346,Hierba gallinera,Castellano,0.0
9346,Gallineja,Castellano,1.0
9353,Herba del mal d'ulls,Catalán,0.0
9353,Herba del mal d’ulls,Catalán,0.0
9353,verònica serpil.lifòlia,Catalán,0.0
9353,ontineta,Castellano,1.0
9358,angelina,Catalán,0.0
9358,Antenilla,Catalán,0.0
9358,hierba de los ermitaños,Castellano,1.0
9369,Copón,Castellano,0.0
9369,Copito de nieve,Castellano,0.0
9369,Corcovanos,Castellano,0.0
9369,Copo,Castellano,0.0
9369,Carnabuche,Castellano,0.0
9369,Verdedurillo,Castellano,0.0
9369,Flor del mundu,Castellano,0.0
9369,Escuernacabra,Castellano,0.0
9369,Bolla de neu,Catalán,0.0
9369,Bola de nieve,Castellano,0.0
9369,Escabracorna,Castellano,0.0
9369,gaukarra,Euskera,0.0
9369,aliguer,Catalán,0.0
9369,Lamagueiro,Gallego,0.0
9369,Bola de neu,Catalán,0.0
9369,Corcovano,Castellano,0.0
9369,Mundu,Castellano,0.0
9369,Sauquillo,Castellano,0.0
9369,Matons,Catalán,0.0
9369,mundillo,Castellano,0.0
9369,rosa de Gueldres,Castellano,0.0
9369,mundillos,Castellano,0.0
9369,Sauquillo,Castellano,1.0
9422,Visc del pi,Valenciano,0.0
9422,Muérdago,Valenciano,0.0
9422,Vesc,Valenciano,0.0
9422,Esmarojo,Castellano,0.0
9422,Visc,Valenciano,0.0
9422,Marojo,Castellano,1.0
9481,Poleo,Valenciano,0.0
9481,Té de espiguilla,Castellano,1.0
9482,Menta,Valenciano,0.0
9482,Poleo,Valenciano,0.0
9558,Tarraga,Castellano,0.0
9558,olivarda,Gallego,0.0
9558,Olivarda,Valenciano,0.0
9558,Xolivarda,Catalán,0.0
9558,Juliverda,Valenciano,0.0
9558,Ernica,Valenciano,0.0
9558,Julivarda,Valenciano,0.0
9558,Jolivarda,Valenciano,0.0
9558,Matamoscas,Castellano,0.0
9558,Tabaqueras,Altoaragonés,0.0
9558,Artavaca,Castellano,0.0
9558,Apagafocs,Catalán,0.0
9558,Atabaca blanca,Castellano,0.0
9558,Chulibarda,Castellano,0.0
9558,Chulibarza,Castellano,0.0
9558,Altabaca blanca,Castellano,0.0
9558,Flor de ánica,Castellano,0.0
9558,Matavinyes,Catalán,0.0
9558,Herba de matar mosquits,Mallorquín,0.0
9558,Altavaca,Castellano,0.0
9558,Mata mosquera,Catalán,0.0
9558,Mosquera,Mallorquín,0.0
9558,Artirraga,Castellano,0.0
9558,Olivardes,Catalán,0.0
9558,Volivarda,Catalán,0.0
9558,Anterraya,Castellano,0.0
9558,Vara de oro,Valenciano,0.0
9558,Bolivarda,Catalán,0.0
9558,atarraga,Euskera,0.0
9558,Tárraga,Castellano,0.0
9558,Bufarrell,Valenciano,0.0
9558,herba mosquitera,Catalán,0.0
9558,Oliverda,Valenciano,0.0
9558,Herba de puces,Catalán,0.0
9558,Cholibarda,Altoaragonés,0.0
9558,Matapulgas,Gallego,0.0
9558,Matamosquera,Castellano,0.0
9558,Alivarda,Catalán,0.0
9558,Flor de árnica,Castellano,0.0
9558,Altabaca,Castellano,0.0
9558,Artabaca,Castellano,0.0
9558,Olivarda basta,Castellano,0.0
9558,Ortobaca,Castellano,0.0
9558,Altarragas,Castellano,0.0
9558,Olivarda fina,Castellano,0.0
9558,Tabaquilla,Castellano,0.0
9558,Távira,Castellano,0.0
9558,Joliverda,Catalán,0.0
9558,Mosquerilla borde,Castellano,0.0
9558,Altabaquilla,Castellano,0.0
9558,Olivarda,Castellano,1.0
9591,Saquidero,Castellano,0.0
9591,Loro blanco,Castellano,0.0
9591,Laurel salvaje,Castellano,0.0
9591,Averno,Castellano,0.0
9591,Marmolán,Castellano,0.0
9591,Sacatero,Castellano,0.0
9591,Aderno,Castellano,0.0
9591,Ademo,Castellano,1.0
9616,Aromo  blanco,Castellano,0.0
9616,Acacia pálida,Castellano,0.0
9616,Acacia,Castellano,0.0
9616,Leucaena de cabezuelas blancas,Castellano,0.0
9616,Aroma,Castellano,0.0
9616,Leucaena,Inglés,0.0
9616,Aromo blanco,Castellano,0.0
9616,Aroma mansa,Castellano,0.0
9616,Aromèr blanc,Catalán,0.0
9616,Aromo blanco,Castellano,1.0
9624,karrapusta,Euskera,0.0
9624,linillo doble,Castellano,0.0
9624,liño bravo,Gallego,0.0
9624,Llinet,Catalán,0.0
9624,liño silvestre,Gallego,0.0
9624,lli de prat,Catalán,0.0
9624,lino bravo,Castellano,0.0
9624,Lli,Valenciano,0.0
9624,Grana de lli,Catalán,0.0
9624,lino bravo,Castellano,1.0
9896,Rosaza,Castellano,0.0
9896,Margaza,Gallego,0.0
9896,Panicrostos,Catalán,0.0
9896,Gamarza,Gallego,0.0
9896,Manzanilla borriquera,Castellano,0.0
9896,Pancochas,Castellano,0.0
9896,Garmaza,Castellano,0.0
9896,Magarda,Castellano,0.0
9896,Gamaza,Castellano,0.0
9896,Manzanilla amarga,Valenciano,0.0
9896,Manzanilla agria,Castellano,0.0
9896,Crostos,Castellano,0.0
9896,Margarida borda,Catalán,0.0
9896,Manzanillones,Castellano,0.0
9896,Chapetes,Castellano,0.0
9896,Manzanillón,Castellano,0.0
9896,Mohinos,Castellano,0.0
9896,Camamilla borda,Mallorquín,0.0
9896,Coronilla,Latín,0.0
9896,Margarita,Castellano,0.0
9896,panigroc,Catalán,0.0
9896,pampillos,Gallego,0.0
9896,Manzanilla,Valenciano,0.0
9896,Flor de la virgen,Castellano,0.0
9896,Manzanilla borde,Castellano,0.0
9896,Mojigato,Castellano,0.0
9896,Bajitos,Castellano,0.0
9896,Saltaojos,Castellano,0.0
9896,Margarita borde,Castellano,0.0
9896,Mojino fino,Castellano,0.0
9896,Pajitos,Castellano,0.0
9896,Manzanilla borricona,Castellano,0.0
9896,Manzanilla del campo,Castellano,0.0
9896,Manzanilla de burro,Castellano,0.0
9896,Manzanilla de labor,Castellano,0.0
9896,Manzanilla loca,Castellano,0.0
9896,Manzanilla montaraz,Castellano,0.0
9896,Manzanilla silvestre,Castellano,0.0
9896,Manzanilla borrico,Castellano,0.0
9896,Mojino blanco,Castellano,0.0
9896,Magarzas,Castellano,0.0
9896,Mojinas,Castellano,0.0
9896,Hierba del mohino,Castellano,0.0
9896,Gramaza,Castellano,0.0
9896,Gormaza,Castellano,0.0
9896,Mojino,Castellano,0.0
9896,Manzanilla romana,Valenciano,0.0
9896,Bolits,Catalán,0.0
9896,Manzanilla blanca,Valenciano,0.0
9896,Flores de amor,Castellano,0.0
9896,Gamarzas,Castellano,0.0
9896,Margaritas,Castellano,0.0
9896,Mohino,Castellano,0.0
9896,Magarza,Castellano,0.0
9896,Manzanillote,Castellano,0.0
9896,Margarita blanca,Castellano,0.0
9896,manzanilla de los campos,Castellano,1.0
9916,Santa maria,Catalán,0.0
9916,Verge maria,Catalán,0.0
9916,Bròina,Catalán,0.0
9916,Brotònica,Valenciano,0.0
9918,Royal chamomile,Inglés,0.0
9918,Manzanilla de Sierra Nevada,Castellano,0.0
9918,Manzanilla real,Castellano,0.0
9918,Manzanilla de la sierra,Castellano,1.0
9920,Alpine Wormwood,Inglés,0.0
9920,White Genepi,Inglés,0.0
9920,artemisa de muntanya,Catalán,0.0
9920,Artemisa,Castellano,1.0
9926,Bident auri,Catalán,0.0
9926,Aceitilla,Castellano,0.0
9926,Té salvaje,Castellano,0.0
9926,Té normal,Castellano,0.0
9926,Té silvestre,Castellano,0.0
9926,Té bravo,Castellano,0.0
9926,Té de milpa,Castellano,0.0
9926,Té de la reina,Castellano,0.0
9926,Té de río,Castellano,0.0
9926,Té canario,Castellano,0.0
9926,Té de campo,Castellano,0.0
9926,Té de huerto,Castellano,0.0
9926,Té de huerta,Castellano,0.0
9926,Té castellano,Castellano,0.0
9926,Te de arroyo,Castellano,0.0
9926,Té chino,Gallego,0.0
9926,Té moruno,Castellano,0.0
9926,Te,Euskera,0.0
9926,Té americano,Gallego,0.0
9926,Bidentes,Gallego,0.0
9926,Té moro,Castellano,0.0
9926,Té,Gallego,0.0
9926,Té moruno,Castellano,1.0
9972,Nervia,Gallego,0.0
9972,Césped,Castellano,0.0
9972,Grama blanca,Valenciano,0.0
9972,Panna,Mallorquín,0.0
9972,Gramo,Valenciano,0.0
9972,Rompepiedras,Valenciano,0.0
9972,Pata de gallina,Castellano,0.0
9972,askia,Euskera,0.0
9972,Greña,Castellano,0.0
9972,Pata de pollo,Castellano,0.0
9972,Agram,Catalán,0.0
9972,Pata de galiña,Gallego,0.0
9972,Grama común,Castellano,0.0
9972,Grama de campo,Castellano,0.0
9972,Coca,Catalán,0.0
9972,Cerreña,Gallego,0.0
9972,Gram prim,Catalán,0.0
9972,Ninfa,Gallego,0.0
9972,Herba grama,Gallego,0.0
9972,Raíz de grama,Castellano,0.0
9972,Herba de jardí,Catalán,0.0
9972,Gespa,Mallorquín,0.0
9972,Agrama,Castellano,0.0
9972,Grama forastera,Castellano,0.0
9972,Aski,Euskera,0.0
9972,Gramón,Castellano,0.0
9972,Rizada,Castellano,0.0
9972,Gram blanc,Catalán,0.0
9972,Grame,Castellano,0.0
9972,Xerpolla,Catalán,0.0
9972,Gramen,Altoaragonés,0.0
9972,Gram,Valenciano,0.0
9972,Brama,Latín,0.0
9972,Mala hierba de los campos,Altoaragonés,0.0
9972,Agramen,Castellano,0.0
9972,Cañeja,Castellano,0.0
9972,Grama,Euskera,0.0
9972,Grama de secano,Castellano,0.0
9972,Grama-belar,Euskera,0.0
9972,Gramilla,Castellano,0.0
9972,Engrame,Castellano,0.0
9972,Diente de perro,Castellano,1.0
9989,Alfilerillos de los Alayos,Castellano,1.0
10007,Alfirelillo de Sierra Nevada,Castellano,0.0
10007,Reloj de Sierra Nevada,Castellano,0.0
10007,Alfilerillos de Sierra Nevada,Castellano,1.0
10029,Cerrillón,Castellano,0.0
10029,Cañuela elegante,Castellano,1.0
10084,Grama das baixas,Gallego,0.0
10084,Serreig d’arròs,Catalán,0.0
10084,Gramón,Castellano,0.0
10084,Gramilla,Castellano,0.0
10084,Gramón,Castellano,1.0
10138,Blanquilla,Catalán,0.0
10138,Tirigoyos,Castellano,0.0
10138,Borraja,Valenciano,0.0
10138,Cardencha,Gallego,0.0
10138,ensaladetas,Castellano,1.0
10142,Sarrajón,Castellano,0.0
10142,Azuela,Castellano,0.0
10142,Cañaba,Castellano,0.0
10142,Carrizo fino,Castellano,0.0
10142,Serraichón,Castellano,0.0
10142,Charrachón,Castellano,0.0
10142,Serrajón,Castellano,0.0
10142,Sarraixó,Castellano,0.0
10142,Sarrachón,Castellano,0.0
10142,Miloca,Castellano,0.0
10142,Charraichón,Castellano,0.0
10142,Viguiriega,Castellano,0.0
10142,Rampalla,Castellano,0.0
10142,Viridiega,Castellano,0.0
10142,Millaca,Castellano,0.0
10142,Jaraz,Castellano,0.0
10142,Mijera,Euskera,0.0
10142,Adaza,Castellano,0.0
10142,Panicillo,Castellano,0.0
10142,Villoca,Castellano,0.0
10142,Canyot,Catalán,0.0
10142,Zaburro,Gallego,0.0
10142,Carrizo,Gallego,0.0
10142,Polbonera,Castellano,0.0
10142,Cañota,Castellano,0.0
10142,Blat canyot,Mallorquín,0.0
10142,Canyota,Catalán,0.0
10142,Canyet,Catalán,0.0
10142,Basartoa,Euskera,0.0
10142,Astamaiza,Euskera,0.0
10142,Cañota,Castellano,1.0
10161,Llagas de Cristo,Castellano,0.0
10161,Espuela de galán,Castellano,0.0
10161,Flor de la sangre,Castellano,0.0
10161,Mastuerzo de Indias,Castellano,0.0
10161,Flor do canario,Gallego,0.0
10161,Canari,Catalán,0.0
10161,Caputxina,Catalán,0.0
10161,Caputxera,Mallorquín,0.0
10161,Murrissà,Catalán,0.0
10161,Pelón,Valenciano,0.0
10161,Flor do zanje,Gallego,0.0
10161,Llaguera,Mallorquín,0.0
10161,Bufó groc,Mallorquín,0.0
10161,Herba do sangue,Gallego,0.0
10161,Capuchina,Valenciano,0.0
10161,Llagues,Mallorquín,0.0
10161,Morritort d’Indies,Catalán,0.0
10161,Bequera,Catalán,0.0
10161,Fenredadora de llagues del bon jesús,Mallorquín,0.0
10161,Marañuela,Valenciano,0.0
10161,Mastuerzo de Indias,Castellano,1.0
10288,Siempreviva de la Aldea,Castellano,0.0
10288,Siempreviva,Castellano,0.0
10288,Siempreviva de la Aldea,Castellano,1.0
10290,Siempreviva,Castellano,0.0
10290,Siempreviva de Inagua,Castellano,0.0
10290,Siempreviva,Castellano,1.0
10306,Retama,Latín,0.0
10306,Retama de costa,Castellano,0.0
10306,Retama blanca canaria,Castellano,0.0
10306,Retamón,Castellano,0.0
10306,Escobón,Castellano,0.0
10306,Escobón macho,Castellano,0.0
10306,Retama blanca canaria,Castellano,1.0
10337,Bolic de la mar,Catalán,0.0
10337,Margarita borda,Catalán,0.0
10337,Bolic baix,Catalán,0.0
10337,Margarita de la mar,Catalán,0.0
10337,Embolic de la mar,Catalán,0.0
10337,camamilla de mar,Catalán,0.0
10343,Bocha,Castellano,0.0
10343,Tomillo,Castellano,0.0
10343,Herba ronyonera,Catalán,0.0
10343,Encens,Catalán,0.0
10343,Tomillo de la grana,Castellano,0.0
10343,Cominillo,Castellano,0.0
10343,Cominera,Castellano,0.0
10343,Boja negra,Castellano,0.0
10343,Granillo,Castellano,0.0
10343,Aludera,Castellano,0.0
10343,Boja morena,Castellano,0.0
10343,Yerba aludera,Castellano,0.0
10343,Ontina,Valenciano,0.0
10343,Herba fetgera,Valenciano,0.0
10343,Escoba de cominillo,Castellano,0.0
10343,Llemenoses,Catalán,0.0
10343,Bocha de tabaco de pobre,Castellano,0.0
10343,Mill de bosc,Catalán,0.0
10343,Escobas bojariegas,Castellano,0.0
10343,Boja blanca,Valenciano,0.0
10343,madroa das praias,Gallego,0.0
10343,Botja,Valenciano,0.0
10343,Herba pansera,Valenciano,0.0
10343,Botja bobera,Catalán,0.0
10343,Botja pansera,Catalán,0.0
10343,Boja,Valenciano,0.0
10343,Botja dels gitanos,Catalán,0.0
10343,Tomillo escobero,Castellano,0.0
10343,Llemenosa,Catalán,0.0
10343,Sant sepulcre,Catalán,0.0
10343,Yerba aladera,Castellano,0.0
10343,Tomillo de anís,Castellano,0.0
10343,Tomillo de escobas,Castellano,0.0
10343,Tomillo de granillo,Castellano,0.0
10343,Botja rossa,Catalán,0.0
10343,escobilla parda,Castellano,1.0
10351,Altemisa,Castellano,0.0
10351,Cenizos,Castellano,0.0
10351,Artemisia,Castellano,0.0
10351,Artimonia,Castellano,0.0
10351,artemisa,Castellano,0.0
10351,Hierba de la anastasia,Castellano,0.0
10351,Agremonia,Castellano,0.0
10351,Agrimonia,Castellano,0.0
10351,Altimires,Catalán,0.0
10351,Cenisos,Castellano,0.0
10351,Herba pulmonera,Catalán,0.0
10351,Artamisa,Castellano,0.0
10351,Pulmonera,Catalán,0.0
10351,Artemexón,Gallego,0.0
10351,Artemixa,Gallego,0.0
10351,Herba de nosa señora,Gallego,0.0
10351,Altimira,Catalán,0.0
10351,Axenxo,Gallego,0.0
10351,Herba de santa maría,Gallego,0.0
10351,Artemisa,Castellano,0.0
10351,Herba madroa,Gallego,0.0
10351,Artemixe,Gallego,0.0
10351,Altimiris,Catalán,0.0
10351,Cola de caballo,Euskera,0.0
10351,Artemísia,Catalán,0.0
10351,Altamira,Catalán,0.0
10351,Donzell blanc,Catalán,0.0
10351,Ario,Euskera,0.0
10351,Artemisa,Castellano,1.0
10446,Patata bruixa,Catalán,0.0
10446,Sal de bruixa,Catalán,0.0
10446,Calabruix,Catalán,0.0
10446,Patata d'índia,Mallorquín,0.0
10446,Castañuela,Castellano,0.0
10446,avelaneira da terra,Gallego,0.0
10446,Patata de porc,Catalán,0.0
10446,Zumillo,Castellano,0.0
10446,Clavellina,Castellano,0.0
10446,Patatilla,Castellano,0.0
10446,Castañuela,Castellano,1.0
10451,Jocamo,Castellano,0.0
10451,Jocama herreña,Castellano,0.0
10451,Jocama,Castellano,0.0
10451,Jocama,Castellano,1.0
10468,Cata da Argentina,Gallego,0.0
10468,Cotorreta de pit gris,Catalán,0.0
10468,Papagai argentinarra,Euskera,0.0
10468,Monk Parakeet,Inglés,0.0
10468,Cotorra argentina,Castellano,1.0
10470,Giant African snail,Inglés,0.0
10470,Caracol gigante africano,Castellano,1.0
10471,Platanna,Inglés,0.0
10471,Common Clawed Frog,Inglés,0.0
10471,Common Platanna,Inglés,0.0
10471,African Clawed Toad,Inglés,0.0
10471,Clawed Frog,Inglés,0.0
10471,Smooth Clawed Frog,Inglés,0.0
10471,Common Clawed Toad,Inglés,0.0
10471,Clawed Toad,Inglés,0.0
10471,African clawed frog,Inglés,0.0
10471,Rana de uñas africana,Castellano,1.0
10472,Harpoon maleza,Inglés,0.0
10473,Mosquit tigre,Catalán,0.0
10473,Mosquito tigre,Castellano,1.0
10476,Bleak,Inglés,0.0
10476,Ablet,Catalán,0.0
10476,Alburnoa,Euskera,1.0
10476,Alburn,Catalán,1.0
10476,Alburno,Castellano,1.0
10478,Huiro verde,Castellano,0.0
10478,Lagunilla,Castellano,0.0
10478,Hierba del lagarto,Castellano,0.0
10478,Hierba del lagarto,Castellano,1.0
10479,Red Avadavat,Inglés,0.0
10479,Bengali amandava,Francés,0.0
10479,Múnia roig,Catalán,0.0
10479,Bengalí rojo,Castellano,1.0
10480,Black bullhead,Inglés,0.0
10480,Peix gat negre,Catalán,1.0
10480,Katu beltz arraina,Euskera,1.0
10480,Pez gato negro,Castellano,1.0
10481,Mouflon À Manchettes,Francés,0.0
10481,Be de Berbería,Catalán,0.0
10481,Barbary sheep,Inglés,0.0
10481,Be de Berberia,Catalán,0.0
10481,Uaddan,Inglés,0.0
10481,Aoudad,Inglés,0.0
10481,Arruí,Castellano,0.0
10481,Arrui,Castellano,1.0
10485,Eriçó de panxa blanca,Catalán,0.0
10485,Erizo pigmeo africano,Castellano,0.0
10485,Four-toed Hedgehog,Inglés,0.0
10485,Erizo africano de vientre blanco,Castellano,1.0
10487,Chameleon cichlid,Inglés,0.0
10487,Chanchito,Castellano,1.0
10489,Barnacla canadiense,Castellano,0.0
10489,Ganso do Canadá,Gallego,0.0
10489,Canada goose,Inglés,0.0
10489,Branta kanadarra,Euskera,0.0
10489,Oca del Canadà,Catalán,0.0
10489,Barnacla canadiense grande,Castellano,1.0
10501,Yabby,Inglés,0.0
10501,Yabbie,Castellano,1.0
10502,Black-spectacled Toad,Inglés,0.0
10502,Painted Turtle,Inglés,0.0
10502,Tortuga pintada,Castellano,1.0
10504,Cloïsa asiàtica,Catalán,0.0
10504,Golden Freshwater Clam,Inglés,0.0
10504,Asiatic clam,Inglés,0.0
10504,Txirla asiarra,Euskera,0.0
10504,Almeja de río asiática,Castellano,1.0
10507,Guatlla japonesa,Catalán,0.0
10507,Japanese Quail,Inglés,0.0
10507,Codorniz japonesa,Castellano,1.0
10510,African Sacred Ibis,Inglés,0.0
10510,Ibis sakratu,Euskera,0.0
10510,Ibis sagrat,Catalán,0.0
10510,Sacred Ibis,Inglés,0.0
10510,Ibis sagrado,Castellano,1.0
10511,Didymo o moco de roca,Castellano,1.0
10512,Killer shrimp,Inglés,0.0
10512,Gamba asesina,Castellano,1.0
10513,Zebra mussel,Inglés,0.0
10513,Quagga Mussel,Inglés,0.0
10513,Mejillón quagga,Castellano,1.0
10514,Wandering Mussel,Inglés,0.0
10514,Zebra mussel,Inglés,0.0
10514,Mejillón cebra,Castellano,1.0
10515,Asian spined toad,Inglés,0.0
10515,Asian Common Toad,Inglés,0.0
10515,Asian Toad,Inglés,0.0
10515,Common Sunda Toad,Inglés,0.0
10515,Sapo común asiático,Castellano,1.0
10516,Disdera invasora,Castellano,0.0
10516,Araña roja,Castellano,0.0
10516,Araña roja,Castellano,1.0
10523,Northern Pike,Inglés,0.0
10523,Lucio,Castellano,1.0
10523,Lutxoa,Euskera,1.0
10523,Lluç de riu,Catalán,1.0
10528,Hormiga fantasma,Castellano,1.0
10529,Tube worm,Inglés,0.0
10529,Mercierelle,Francés,0.0
10529,Mercierella,Castellano,1.0
10530,Pez momia,Castellano,0.0
10530,Mummichog,Inglés,0.0
10530,Fúndul,Catalán,1.0
10530,Fúndulo,Castellano,1.0
10531,Gambúsia,Catalán,0.0
10531,Eastern Mosquitofish,Inglés,0.0
10531,Gambusia,Latín,0.0
10534,Multicoloured Asian ladybird,Inglés,0.0
10534,Mariquita asiática,Castellano,1.0
10536,Erizo egipcio u orejudo,Castellano,0.0
10536,Long-eared Hedgehog,Inglés,0.0
10536,Erizo Orejudo,Castellano,0.0
10536,Erizo de orejas largas dorado,Castellano,1.0
10540,Channel Catfish,Inglés,0.0
10540,Bagre de canal,Castellano,0.0
10540,Peix gat americà,Catalán,1.0
10540,Pez gato punteado,Castellano,1.0
10542,Garden ant,Inglés,0.0
10542,Hormiga invasora de jardines,Castellano,1.0
10543,Ruiseñor del Japón,Castellano,0.0
10543,Rossinyol del Japó,Catalán,0.0
10543,Pekin Robin,Inglés,0.0
10543,Red-billed Leiothrix,Inglés,0.0
10543,Leiotrix piquirrojo,Castellano,1.0
10544,Pumpkinseed fish,Inglés,0.0
10544,Pumpkinseed,Inglés,0.0
10544,Pez sol,Castellano,0.0
10544,Percasol,Castellano,0.0
10544,Eguzki arraina,Euskera,1.0
10544,Mirallet,Catalán,1.0
10544,Perca sol,Castellano,1.0
10545,Chinche americana del pino,Castellano,1.0
10547,Argentine ant,Inglés,0.0
10547,Hormiga argentina,Castellano,1.0
10548,Grenouille-taureau,Francés,0.0
10548,Granota toro,Catalán,0.0
10548,Common Bullfrog,Inglés,0.0
10548,Bullfrog,Inglés,0.0
10548,American Bullfrog,Inglés,0.0
10548,Rana toro,Castellano,1.0
10552,Caracol trompeta,Castellano,1.0
10553,Black bass,Castellano,0.0
10553,Perca atruchada,Castellano,0.0
10553,Largemouth Bass,Inglés,0.0
10553,American Black Bass,Inglés,0.0
10553,Perca americana,Castellano,1.0
10554,Misgurno,Castellano,0.0
10554,Dojo loach,Inglés,0.0
10554,Weatherfish,Inglés,0.0
10554,Pond loach,Inglés,0.0
10554,Weather loach,Inglés,0.0
10554,Dojo,Castellano,1.0
10555,Cténophore américain,Francés,0.0
10555,Medusa bombilla,Castellano,0.0
10555,Ctenóforo americano,Castellano,0.0
10555,Warty comb jelly,Inglés,0.0
10555,Comb jelly,Inglés,0.0
10555,Ctenóforo americano,Castellano,1.0
10557,Hormiga de Singapur,Castellano,1.0
10559,Falsa nutria,Castellano,0.0
10559,Koipua,Euskera,0.0
10559,Coipo,Castellano,0.0
10559,Nutria roedora,Castellano,0.0
10559,Coypu,Inglés,0.0
10559,Nutria,Castellano,0.0
10559,Quiyá,Castellano,0.0
10559,Coipú,Castellano,1.0
10561,Dark False Mussel,Inglés,0.0
10561,Conrad's False Mussel,Inglés,0.0
10561,Mejillón de agua salobre,Castellano,1.0
10564,Raccoon Dog,Inglés,0.0
10564,Chien Viverrin,Francés,0.0
10564,Racoon dog,Inglés,0.0
10564,Gos viverrí,Catalán,0.0
10564,Perro mapache,Castellano,1.0
10565,Milpiés portugués,Castellano,0.0
10565,Milpiés invasor,Castellano,0.0
10565,Milpiés cardador,Castellano,0.0
10565,Milpiés portugués,Castellano,1.0
10566,Rata mesquera,Catalán,0.0
10566,Rata almizclada,Castellano,0.0
10566,Musketadun arratoia,Euskera,0.0
10566,Rata azmilclera,Castellano,0.0
10566,Muskrat,Inglés,0.0
10566,Rata almizclera,Castellano,1.0
10570,Spinycheek Crayfish,Inglés,0.0
10570,Spinyvheek crayfish,Inglés,0.0
10570,Cangrejo de los canales,Castellano,1.0
10572,Ruddy duck,Inglés,0.0
10572,Ànec de Jamaica,Catalán,0.0
10572,Ahate,Euskera,0.0
10572,Malvasía canela,Castellano,1.0
10573,Signal Crayfish,Inglés,0.0
10573,Cangrejo de California,Castellano,0.0
10573,Cangrejo del Pacífico,Castellano,0.0
10573,Klamath Signal Crayfish,Inglés,0.0
10573,Cangrejo señal,Castellano,0.0
10573,Siganal crayfish,Inglés,0.0
10573,Cranc senyal,Catalán,0.0
10573,Columbia River Signal Crayfish,Inglés,0.0
10573,Karramarro seinaleduna,Euskera,0.0
10573,Cangrejo señal,Castellano,1.0
