ID_Ruta,Nombre_Ruta,Nombre_etapa,Longitud,Descripcion,nombre_ingles,CCAA,Provincia
3363,PR-CV 170. Ibi-Ibi,,"6,18",,,Comunitat Valenciana,Alacant/Alicante
3366,PR-CV 128. Ibi-Cumbre de la Carrasqueta,,"7,48",,,Comunitat Valenciana,Alacant/Alicante
3367,PR-CV 015. Polop-Polop,,"23,22",,,Comunitat Valenciana,Alacant/Alicante
3369,PR-CV 012. Finestrat-Sella,,"17,18",,,Comunitat Valenciana,Alacant/Alicante
3370,PR-CV 002. Plà del Cabeço-Plà del Cabeço,,"10,01",,,Comunitat Valenciana,Alacant/Alicante
3375,PR-CV 400. Del Vernissa a la Cuta,,"16,69",,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3377,PR-CV 353. Serra d'Orxeta,,"14,45",,,Comunitat Valenciana,Alacant/Alicante
3378,PR-CV 414. La Cuesta Larga,,"13,4",,,Comunitat Valenciana,València/Valencia
3381,PR-CV 259. Ruta del Barranc de Gasque,,"24,02",,,Comunitat Valenciana,València/Valencia
3382,PR-CV 258. Ruta Cavall de l'Olivera,,"26,22",,,Comunitat Valenciana,València/Valencia
3383,PR-CV 451. Monasterio del Desert de les Palmes,,"13,96",,,Comunitat Valenciana,Castelló/Castellón
3384,PR-CV 432. Castell de Xivert i Corrals,,"25,75",,,Comunitat Valenciana,Castelló/Castellón
3385,PR-CV 321. La Pelma-La Ricona-La Bandera- LaPelma,,"15,49",,,Comunitat Valenciana,València/Valencia
3386,PR-CV 328. Camí d'Arminya,,"13,9",,,Comunitat Valenciana,Castelló/Castellón
3387,PR-CV 424. Baronía de Andilla,,"23,09",,,Comunitat Valenciana,València/Valencia
3388,PR-CV 385. Senda Malos Pasos-Umbría Ballesteros,,"31,83",,,Comunitat Valenciana,València/Valencia
3390,PR-CV 028. Xorret del Catí-Cumbre del Despeñador,,"3,32",,,Comunitat Valenciana,Alacant/Alicante
3715,PR-CV 314. Saganta,,"9,75",,,Comunitat Valenciana,Castelló/Castellón
3718,PR-CV 325. Novelda-Cima del Sit,,"13,6",,,Comunitat Valenciana,Alacant/Alicante
3722,PR-CV 278. Hondón de las Nieves-Hondón de las Nieves,,"19,4",,,Comunitat Valenciana,Alacant/Alicante
3724,PR-CV 270. Xixona-Pou del Zurdo,,"11,79",,,Comunitat Valenciana,Alacant/Alicante
3726,PR-CV 255. Hondón de los Frailes-Hondón de los Frailes,,"11,78",,,Comunitat Valenciana,Alacant/Alicante
3727,PR-CV 181. Fleix-Fleix,,"5,95",,,Comunitat Valenciana,Alacant/Alicante
3730,PR-CV 340. Zona de Acampada de Oitá-Zona de Acampada de Oitá,,"9,36",,,Comunitat Valenciana,Alacant/Alicante
3732,PR-CV 315. Aspe-Alto de Pepe Rusa,,"6,05",,,Comunitat Valenciana,Alacant/Alicante
3733,PR-CV 449. Pardanchinos-Osset-Andilla,,"14,52",,,Comunitat Valenciana,València/Valencia
3735,PR-CV 109. Els Pontets-Els Pontets,,"13,03",,,Comunitat Valenciana,Alacant/Alicante
3750,PR-CV 303. D'Alcira a la Casella,,"24,8",,,Comunitat Valenciana,València/Valencia
3751,PR-CV 435. Senda del Barranc de la Fosc,,"10,02",,,Comunitat Valenciana,València/Valencia
3755,PR-CV 334. Creu del Cardenal,,"2,35",,,Comunitat Valenciana,València/Valencia
3969,PR-CV 345. Sendero de Puente Bullana,,"10,87",,,Comunitat Valenciana,València/Valencia
3992,PR-CV 422. Els Camins del Desert,,"14,84",,,Comunitat Valenciana,Castelló/Castellón
3995,PR-CV 442. La Caldera del Gigante,,"16,58",,,Comunitat Valenciana,Alacant/Alicante
3996,PR-CV 384. Ruta de les Fonts,,"14,99",,,Comunitat Valenciana,Castelló/Castellón
4000,PR-CV 320. Soneja-La Dehesa,,"14,79",,,Comunitat Valenciana,"Castelló/Castellón, València/Valencia"
4003,PR-CV 360.1. Onda-Las Pirámides-Onda,,"16,15",,,Comunitat Valenciana,Castelló/Castellón
4005,PR-CV 336. Senda de la Lloma-Muntanya de Cullera,,"13,97",,,Comunitat Valenciana,València/Valencia
4010,PR-CV 404. Font de l'Omet-Clot de les Tortuges,,"14,67",,,Comunitat Valenciana,València/Valencia
4015,PR-CV 030. Xorret del Catí-Rasos del Catí,,"6,68",,,Comunitat Valenciana,Alacant/Alicante
4108,PR-CV 367. Sendero Viga Horcajo,,"10,62",,,Comunitat Valenciana,València/Valencia
4137,PR-CV 444. Sendero del Tarafa,,"15,35",,,Comunitat Valenciana,Alacant/Alicante
4426,SL-CV-044. Sendero de Rugat,,"3,2",,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
4447,SL-CV-042. Senda dels Lladrés,,"2,23",,,Comunitat Valenciana,València/Valencia
4469,SL-CV-086. Ruta de los Hornos de Yeso. Villena (Paraje de la Tejera)-Villena (Paraje de la Tejera),,"4,43",,,Comunitat Valenciana,Alacant/Alicante
4470,SL-CV-117. El Salze (Beneixama)-L'Assegador de Calataiud (Banyeres de Mariola),,"6,05",,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
4472,SL-CV-119. Xaló. Paseo la Alameda-Parcent. Coll de Rates,,"4,82",,,Comunitat Valenciana,Alacant/Alicante
4473,SL-CV-099. Ermita de Santa Llúcia. Jávea-Jávea,,"1,87",,,Comunitat Valenciana,Alacant/Alicante
4474,SL-CV-324. Albergue de la Talaeta-Alto de Carrascales,,"4,87",,,Comunitat Valenciana,Alacant/Alicante
4503,SL-CV-097. Mirador de la Creu del Portixol-Cala de la Barraca,,"0,69",,,Comunitat Valenciana,Alacant/Alicante
4512,VV de Alcoi,,"21,77",,Alcoi Greenway,Comunitat Valenciana,Alacant/Alicante
4520,VV del Antic Trenet,,"39,33",,Antic Trenet Greenway,Comunitat Valenciana,València/Valencia
4526,VV Benidorm,,"1,62",,Benidorm Greenway,Comunitat Valenciana,Alacant/Alicante
4545,VV del Xixarra (Las Virtudes - Biar),,"15,88",,Xixarra Greenway,Comunitat Valenciana,Alacant/Alicante
4549,VV Ribera Costera (Tramo Xátiva - Carcaixent),,"7,64",,Ribera Costera Greenway (Xátiva - Carcaixent),Comunitat Valenciana,València/Valencia
4564,VV de Llíria,,"5,73",,Llíria Greenway,Comunitat Valenciana,València/Valencia
4591,VV de Xurra,,"16,19",,Xurra Greenway,Comunitat Valenciana,València/Valencia
4597,VV del Mar,,"5,74",,Del Mar Greenway,Comunitat Valenciana,Castelló/Castellón
4599,VV del Maigmó,,"21,14",,Maigmó Greenway,Comunitat Valenciana,Alacant/Alicante
4600,VV de Torrevieja,,"6,61",,Torrevieja Greenway,Comunitat Valenciana,Alacant/Alicante
4607,VV de la Safor,,"6,82",,Safor Greenway,Comunitat Valenciana,València/Valencia
4621,VV de Dénia,,"5,91",,Dénia Greenway,Comunitat Valenciana,Alacant/Alicante
4637,VV de Ojos Negros (Comunidad Valenciana),,"75,53",,Ojos Negros Greenway,Comunitat Valenciana,València/Valencia
4642,VV Ribera Costera (Manuel),,"1,77",,Manuel Greenway,Comunitat Valenciana,València/Valencia
541,Camino Natural Turia - Cabriel,Etapa 3: Jaraguas - Cabriel (itinerario senderista),"30,38345967",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
694,Camino Natural de Matarraña - Algars,Etapa 1: El Parrizal - Beceite (itinerario senderista),"7,00663395371",,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
1089,GR-238. Etapa 04. La Loberuela-La Torre,,"6,71",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
1098,GR-160. Etapa 46. Puebla de Arenoso-Montanejos,,"14,48",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1121,GR-238. Etapa 11. Balneario Fuen Podrida-Casas de Moya,,"22,06",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
1150,GR-238. Etapa 12. Casas de Moya-Villagordo del Cabriel,,"24,02",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
1186,GR-238. Etapa 03. Camporrobles-La Loberuela,,"9,66",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
1193,GR-160. Etapa 45B. Los Cantos-Puebla de Arenoso,,"3,53",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1204,GR-7. Etapa 52. Límite Regional-Venta Román,,"23,26",,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
1261,GR-92. Etapa 31. Amposta-Pont de l'Oliva (Ulldecona),,"25,3",,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
1302,GR-10.1. Etapa 01. Rubiales-Jabaloyas,,"15,25",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1348,GR-231. Etapa 03. Manzanera-Sarrión,,"17,25",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1415,GR-10. Etapa 11. Riodeva-Villel,,"18,91",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1422,GR-10. Etapa 09. Arcos de las Salinas-Camarena de la Sierra,,"23,98",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1444,GR-10. Etapa 08. Abejuela-Arcos de las Salinas,,"21,73",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
1471,GR-10. Etapa 10. Camarena de la Sierra-Riodeva,,"16,09",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1491,GR-160. Etapa 45A. Rubielos de Mora (Aragón)-Puebla de Arenoso (Comunidad Valenciana),,"16,89",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1526,GR-7. Etapa 33. Montanejos-Montán,,"9,3",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1561,GR-10. Etapa 07. Andilla-Collado de Bardés,,"6,08",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
1753,GR-8. Etapa 04. Peñarroya de Tastavins-Aguaviva,,"29,63",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1758,GR-7. Etapa 24. Refugio de Caro-Fredes (Comunidad Valenciana),,"24,79",,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
1833,GR-8.2. Etapa 02. La Iglesuela del Cid-La Cuba,,"17,01",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1928,GR-8. Etapa 05. Aguaviva-Las Planas,,"20,53",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2055,GR-7. Etapa 30. San Joan de Penyagolosa-Villahermosa,,"10,51",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2200,GR-7. Etapa 29. Benassal-Sant Joan de Penyagolosa,,"34,51",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2231,GR-10. Etapa 13. Rubiales-Bezas,,"9,96",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
2256,GR-8. Etapa 06. Las Planas-Bordón,,"10,79",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2260,GR-10. Etapa 07A Collado de Bardés-Abejuela,,"12,46",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
2335,GR-8. Etapa 01. Límite Provincial-Beceite,,"11,56",,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
2360,GR-8. Etapa 07. Bordón-Tronchón,,"13,91",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2482,GR-8. Etapa 03. Fuentespalda-Peñarroya de Tastavins,,"7,33",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2487,GR-8. Etapa 08. Tronchón-Mirambel,,"7,69",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2501,GR-8.2. Etapa 01. Cantavieja-La Iglesuela del Cid,,"10,28",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2526,GR-8.2. Etapa 03. La Cuba-Mirambel,,"5,03",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2612,PR-AB 042. Paseo por las Huertas,,"11,97",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
2614,PR-CU 058. Sendero de El Manco,,"10,59",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2616,PR-CU 110. Hoz del río Ojos de Moya,,"5,81",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2624,PR-CV 408. Sender de la Rambla Sellumbres,,"16,62",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2658,PR-CV 308. Castellfort-Cinctorres (Mas d'En Costa),,"8,41",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2659,PR-CV 322. Mola de la Vila,,"6,02",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2663,PR-CU 073. Ruta de los Calderones,,"7,7",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2680,PR-CV 332. Portell de Morella-Castellfort (por PR-CV-309 ),,"10,85",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2709,PR-CV 293. Ruta Íbera,,"6,82",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2710,PR-CU 074. Camino del Peregrino,,"13,18",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, Cuenca, València/Valencia"
2749,PR-CV 003. El Pinós-El Pinós,,"8,27",,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3099,PR-AB 041. Tollo de La Tortuga-Tamayo,,"14,83",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
3145,PR-CU 018. Sendero de la Sierra,,"13,51",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3170,PR-TE 089. Luco de Bordón-Torremocha,,"4,27",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3172,PR-TE 074. Vuelta a las ermitas de Tronchón,,"4,08",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3231,PR-CU 014. Sendero de Torrelahuerta,,"7,71",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3257,PR-AB 050. Caudete-Cerro de la Oliva,,"13,6",,,"Castilla-La Mancha, Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Albacete, Murcia"
3262,PR-CU 015. Sendero Collado de la Plata,,"6,66",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3271,PR-CV 346. Baños de Fuente Podrida-El Tete,,"17,88",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
3277,PR-CU 013. Aldea de las Higueruelas,,"27,55",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3298,PR-TE 005.A. Albarracín-Tormón,,"33,8",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3310,PR-CU 057. Sendero del Pajazo,,"11,09",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3332,PR-CV 166. La Balsa de l'Almorquí-La Balsa de l'Almorquí,,"13,47",,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3379,PR-CV 323. Río Arcos-Peña Blanca-Losilla de Aras,,"20,97",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3413,PR-TE 090. La Cuba-La Cuba,,"6,42",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3441,PR-TE 006.A. Teruel-Rubiales,,"19,05",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3498,PR-TE 170.A. Monroyo-Fuente de la Manzana,,"6,92",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3521,PR-TE 024. Nogueruelas-Nogueruelas,,"20,3",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3541,PR-TE 155. Ruta de San Miguel de Espinalvà,,"16,05",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3555,PR-TE 072. La Iglesuela del Cid-Casas de San Juan,,"5,59",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3564,PR-TE 022. Nogueruelas-Nogueruelas,,"13,63",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3572,PR-TE 086. Mirambel-Mirambel,,"7,96",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3573,PR-TE 077. Pino de los Lores,,"5,15",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3595,PR-TE 50.A. Castellote-Jaganta,,"5,55",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3618,PR-TE 021. Fuentes de Rubielos-Fuentes de Rubielos,,"7,86",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3630,PR-TE 070. Ruta de la piedra seca,,"8,83",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3647,PR-TE 025. Puertomingalvo-Río Linares,,"4,44",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3650,PR-TE 171. Torre de Arcas-Mirador de Monegrell,,"8,17",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3655,PR-TE 006. Rubiales-El Campillo,,"5,96",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3701,PR-TE 071. Vuelta Lomo del Pinar,,"3,41",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3717,PR-CV 339. Algueña-Penya Grossa,,"7,84",,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3744,PR-TE 007. Arcos de Salinas-Mora de Rubielos,,"79,4",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3754,PR-CU 059. Sendero de El Molinillo,,"9,2",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, Cuenca, València/Valencia"
3817,PR-TE 170.B. Monroyo-Torre de Arcas,,"10,29",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3875,PR-TE 069. Fuente Faldrija,,"1,85",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3882,PR-TE 011.A. Monroyo-Ermita de Santa Bárbara,,"1,57",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3894,PR-TE 030. Linares de Mora-Olba,,"29,75",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3921,PR-TE 153. Moletes de Arany,,"20,1",,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
3944,PR-TE 023. Nogueruelas-Nogueruelas,,"24,78",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3986,PR-TE 005.B. Tormón-Tormón,,"29,77",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3997,PR-CU 011. Sendero del Agua,,"18,35",,,"Aragón, Castilla-La Mancha, Comunitat Valenciana","Cuenca, Teruel, València/Valencia"
4008,PR-CU 019. Sendero de los Altos,,"15,35",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4019,PR-TE 076. Pinturas rupestres Barranco de Gisbert,,"0,52",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4030,PR-TE 031. Castelvispal-Comunidad Valenciana,,"12,46",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4042,PR-TE 046. Ríodeva-Cascante del Río,,"13,12",,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
4139,PR-CV 344. Sendero de Fuente la Oliva,,"14,36",,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
4143,PR-TE 083. Virgen de la Estrella,,"16,37",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4177,PR-TE 157. Vuelta a la Peñas de Masmut,,"10,98",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4431,SL-CU-006. Paseo Botánico Hoz de Mira,,"1,6",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4433,SL-CV-033. Cinctorres-Els Bassis-Cinctorres,,"8,53",,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4444,SL-CU-002. Temático de las Minas de Sal,,"4,69",,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4510,VV del Chicharra (Yecla),,"8,91",,Chicharra Greenway,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
4518,VV de Ojos Negros (Teruel),,"108,61",,Ojos Negros Greenway - Teruel section,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4598,VV de la Costera-Sur,,"8,8",,La Costera Sur Greenway,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
185,Camino Natural del corredor Cáceres-Badajoz,Ruta 1. Etapa 1,"27,030750715",,,Extremadura,Cáceres
186,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 1,"42,5904189171",,,Extremadura,"Badajoz, Cáceres"
187,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 2,"23,9377907994",,,Extremadura,"Badajoz, Cáceres"
188,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 3,"34,0396969657",,,Extremadura,Badajoz
189,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 4,"31,2173191768",,,Extremadura,Badajoz
190,Camino Natural del Guadiana,Etapa 28: Medellín - Valdetorres,"12,572094948",,,Extremadura,Badajoz
191,Camino Natural del Guadiana,Etapa 29: Valdetorres - Valverde de Mérida,"23,4391730236",,,Extremadura,Badajoz
192,Camino Natural del Guadiana,Etapa 30: Valverde de Mérida - La Zarza,"16,6086020197",,,Extremadura,Badajoz
193,Camino Natural del Guadiana,Ramal etapa 30,"3,85164513803",,,Extremadura,Badajoz
194,Camino Natural del Guadiana,Etapa 31: La Zarza - Mérida,"18,7106122837",,,Extremadura,Badajoz
195,Camino Natural del Guadiana,Etapa 32: Mérida - La Garrovilla,"14,5703226434",,,Extremadura,Badajoz
196,Camino Natural del Guadiana,Etapa 33: La Garrovilla - Lobón,"26,0226560533",,,Extremadura,Badajoz
197,Camino Natural del Guadiana,Etapa 34: Lobón - Pueblonuevo del Guadiana,"24,897964048",,,Extremadura,Badajoz
198,Camino Natural del Guadiana,Etapa 35: Pueblonuevo del Guadiana - Badajoz,"23,72225305",,,Extremadura,Badajoz
199,Camino Natural del Guadiana,Etapa 36: Badajoz - San Francisco de Olivenza,"27,263298184",,,Extremadura,Badajoz
200,Camino Natural del Guadiana,Ramal área de descanso,"0,98824985799",,,Extremadura,Badajoz
201,Camino Natural del Guadiana,Ramal del Caia,"10,1316271712",,,Extremadura,Badajoz
202,Camino Natural del Guadiana,Etapa 37: San Francisco de Olivenza - Villarreal,"18,4035476309",,,Extremadura,Badajoz
203,Camino Natural del Guadiana,Ramal embarcadero Villarreal,"1,14582240079",,,Extremadura,Badajoz
204,Camino Natural del Guadiana,Etapa 38: Villarreal - San Benito de la Contienda,"31,6479548016",,,Extremadura,Badajoz
205,Camino Natural del Guadiana,Etapa 39: San Benito de la Contienda - Villanueva del Fresno,"38,7189848384",,,Extremadura,Badajoz
206,Camino Natural del Guadiana,Ramal Alconchel,"2,98412569172",,,Extremadura,Badajoz
207,Camino Natural del Guadiana,Ramal Cheles,"11,7254064753",,,Extremadura,Badajoz
208,Camino Natural del Guadiana,Ramal Cheles - camino a embarcadero,"2,06120898647",,,Extremadura,Badajoz
209,Camino Natural del Guadiana,Etapa 40: Circuito Villanueva del Fresno,"16,6565269589",,,Extremadura,Badajoz
210,Camino Natural del Guadiana,Alternativa por Mirador del Castillo de Cuncos,"11,7924586094",,,Extremadura,Badajoz
216,Camino Natural del Tajo,Etapa 35: Villarreal de San Carlos - Serradilla,"12,7118175325",,,Extremadura,Cáceres
217,Camino Natural del Tajo,Etapa 36: Serradilla - Cañaveral,"26,924211283",,,Extremadura,Cáceres
218,Camino Natural del Tajo,Ramal Etapa 36,"0,26900146375",,,Extremadura,Cáceres
219,Camino Natural del Tajo,Etapa 37: Cañaveral - Garrovillas de Alconétar,"32,1363518082",,,Extremadura,Cáceres
220,Camino Natural del Tajo,Etapa 38: Garrovillas de Alconétar - Mata de Alcántara,"35,8187357994",,,Extremadura,Cáceres
221,Camino Natural del Tajo,Etapa 39: Mata de Alcántara - Alcántara,"10,2159793487",,,Extremadura,Cáceres
222,Camino Natural del Tajo,Etapa 40: Alcántara - Membrio,"31,057664231",,,Extremadura,Cáceres
223,Camino Natural del Tajo,Etapa 41: Membrio - Santiago de Alcántara,"21,5420326774",,,Extremadura,Cáceres
224,Camino Natural del Tajo,Etapa 42: Santiado de Alcántara - Herrera de Alcántara,"17,1199549846",,,Extremadura,Cáceres
225,Camino Natural del Tajo,Etapa 43: Herrera de Alcántara - Cedillo,"15,6160979794",,,Extremadura,Cáceres
243,Camino Natural del Guadiana,Ramal Cheles - camino a playa,"4,87995806897",,,Extremadura,Badajoz
244,Camino Natural del corredor Cáceres-Badajoz,Ruta 1. Etapa 2,"20,1669365964",,,Extremadura,Cáceres
269,Camino Natural Vía Verde Vegas del Guadiana,,"56,9147531679",,,Extremadura,"Badajoz, Cáceres"
415,Camino Natural de Las Villuercas,Etapa 1: Logrosan - Cañamero (itinerario senderista),"11,4927488635",,,Extremadura,Cáceres
416,Camino Natural de Las Villuercas,Etapa 2: Cañamero - Collado de Gaitanejos (itinerario senderista),"14,0209100472",,,Extremadura,Cáceres
417,Camino Natural de Las Villuercas,Etapa 3: Collado de Gaitanejos - Guadalupe (itinerario senderista),"8,37602840551",,,Extremadura,Cáceres
418,Camino Natural de Las Villuercas,Etapa 4: Collado de Gaitanejos - Alía (itinerario senderista),"8,00258794917",,,Extremadura,Cáceres
439,Camino Natural del Guadiana,Etapa 17: Villarta de los Montes - Helechosa de los Montes,"20,3752130521",,,Extremadura,Badajoz
440,Camino Natural del Guadiana,Etapa 18: Helechosa de los Montes - Poblado de Guadisa,"24,5522421729",,,Extremadura,Badajoz
441,Camino Natural del Guadiana,Etapa 19: Poblado de Guadisa - Castilblanco,"24,6510824121",,,Extremadura,Badajoz
442,Camino Natural del Guadiana,Etapa 20: Castilblanco - Herrera del Duque,"8,24369540615",,,Extremadura,Badajoz
443,Camino Natural del Guadiana,Etapa 21: Herrera del Duque - Puerto Peña,"25,6334734439",,,Extremadura,Badajoz
444,Camino Natural del Guadiana,Etapa 22: Puerto Peña - Casas de Don Pedro,"17,376088399",,,Extremadura,Badajoz
445,Camino Natural del Guadiana,Etapa 23: Casas de Don Pedro - Puebla de Alcocer,"20,0705825696",,,Extremadura,Badajoz
446,Camino Natural del Guadiana,Alternativa por carretera etapa 23,"0,75750505966",,,Extremadura,Badajoz
447,Camino Natural del Guadiana,Etapa 24: Puebla de Alcocer - Orellana la Vieja,"32,4363786778",,,Extremadura,Badajoz
448,Camino Natural del Guadiana,Etapa 25: Orellana la Vieja - Valdivia,"24,7611936962",,,Extremadura,Badajoz
449,Camino Natural del Guadiana,Alternativa etapa 25,"1,27732545995",,,Extremadura,"Badajoz, Cáceres"
450,Camino Natural del Guadiana,Etapa 26: Valdivia - Villanueva de la Serena,"19,368689315",,,Extremadura,Badajoz
451,Camino Natural del Guadiana,Alternativa margen derecho río Guadiana,"3,5566419436",,,Extremadura,Badajoz
452,Camino Natural del Guadiana,Etapa 27: Villanueva de la Serena - Medellín,"28,8747767884",,,Extremadura,Badajoz
